adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,15765,tt0108551,en,What's Love Got to Do with It,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,14.820883,/5Bl7O6zyv9Y1uWQ4gaCI2o7NrTE.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/9/1993,0,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who needs a heart when a heart can be broken?,What's Love Got to Do with It,FALSE,6.9,75
FALSE,,30000000,"[{'id': 35, 'name': 'Comedy'}]",,31643,tt0110197,en,Jimmy Hollywood,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation.",4.563989,/pMFMuAdQORx4GoGs6HuZyUepIkN.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/30/1994,0,112,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Jimmy Hollywood,FALSE,4.6,17
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,6,tt0107286,en,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",5.538671,/lNXmgUrP6h1nD53gkFh4WDzT6RZ.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'JVC Entertainment Networks', 'id': 4248}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/15/1993,12136938,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't move. Don't whisper. Don't even breathe.,Judgment Night,FALSE,6.4,79
FALSE,"{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', 'backdrop_path': '/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg'}",63000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.jurassicpark.com/,329,tt0107290,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",8.863776,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/11/1993,920100000,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,An adventure 65 million years in the making.,Jurassic Park,FALSE,7.6,4956
FALSE,,9000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.mgm.com/#/our-titles/1024/Kalifornia,10909,tt0107302,en,Kalifornia,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",8.4337,/2mKtsNtQ2yMZPrBL1wXWzolvxaZ.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/1993,2395231,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear never travels alone.,Kalifornia,FALSE,6.5,209
FALSE,,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,507,tt0110265,en,Killing Zoe,"Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",4.948569,/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg,"[{'name': 'Live Entertainment', 'id': 285}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/1/1993,418961,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Killing Zoe,FALSE,6.1,111
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,34024,tt0107322,en,King of the Hill,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",4.375347,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,"[{'name': 'Gramercy Pictures', 'id': 37}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/20/1993,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the world turns upside down, the trick is coming out on top.",King of the Hill,FALSE,6.4,33
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,29918,tt0110305,en,Lassie,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone.",3.645342,/7RebpDOVAPu28mdWzUGB8GSSQpq.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/22/1994,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Best Friends Are Forever,Lassie,FALSE,6.1,54
FALSE,,85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9593,tt0107362,en,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",9.434006,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Oak Productions', 'id': 55528}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/18/1993,137298489,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This isn't the movies anymore.,Last Action Hero,FALSE,6.1,725
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,42580,tt0107413,en,Life With Mikey,"Michael Chapman was once a child TV star. But when he grew up, he couldn't get work. So he and his brother, Ed start their own talent agency that specializes in child acts. They can't seem to find the next big thing and they have to deal with another agency who's not above bribery to get the kids to sign with them. One day Michael meets a girl named Angie and she's a real spitfire. Michael thinks she could be what they are looking for. Problem is that she has a big chip on her shoulder.",6.446229,/1SXdMpxVh8KFxZQRXxZaeZmVkEl.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/4/1993,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's a talent agent. She's a thief. Looks like they've already got something in common.,Life With Mikey,FALSE,5.1,24
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,22317,tt0110353,en,Lightning Jack,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.",2.913584,/myB6eGNcJrBnFW2EtTQMX5zmn3M.jpg,"[{'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/11/1994,0,98,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Lightning Jack,FALSE,5.7,40
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1413,tt0107468,en,M. Butterfly,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",6.516976,/c7oXl40SpsPifAePUiI1KcGu0SX.jpg,"[{'name': 'Geffen Pictures', 'id': 360}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/1993,1499795,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,M. Butterfly,FALSE,6.6,35
FALSE,,22000000,"[{'id': 35, 'name': 'Comedy'}]",,12121,tt0107478,en,Made in America,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",5.43085,/8swGX78Q5s7z47MRByf1E8MUNqP.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/27/1993,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"At the sperm-bank she asked for a tall, intelligent, black man. One out of three ain't bad.",Made in America,FALSE,5.3,86
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,2246,tt0107497,en,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",9.861672,/dlTWhgLHdEgSmCa8nEFgN7Hfu05.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Nelvana Limited', 'id': 1023}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/29/1993,46405336,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her doctor wasn't playing God. He thought he was God.,Malice,FALSE,5.9,105
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,10502,tt0107501,en,The Man without a Face,"The story of a relationship between a teacher and his troubled pupil. Justin McLeod is a former teacher who lives as a recluse on the edge of town. His face is disfigured from an automobile accident and fire ten years before in which a boy was incinerated and for which he was convicted of involuntary manslaughter. He is also suspected of being a pedophile. He is befriended by Chuck, causing the town's suspicion and hostility to be ignited. McLeod inculcates in his protege a love of justice and freedom from prejudice which sustains him beyond the end of the film.",5.997712,/24QERLoucnNZIE0gGYdCFzi58IV.jpg,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/25/1993,24760338,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A fatherless boy had almost given up all his dreams... until one man believed in him enough to make them come true.,The Man without a Face,FALSE,6.2,125
FALSE,,13500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",,10440,tt0107507,en,Manhattan Murder Mystery,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,8.939404,/6y04YdXDoSNxiJ5g0h92NBiatyv.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/18/1993,11285588,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keaton & Allen reunited for fun flick!,Manhattan Murder Mystery,FALSE,7.1,169
FALSE,,3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,9516,tt0107554,en,Menace II Society,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",5.260924,/s1uQMgbK2tfaYltK6uDXU1xoYWA.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/26/1993,27900000,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This is the truth. This is what's real.,Menace II Society,FALSE,7.2,179
FALSE,,55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,2320,tt0116253,en,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",13.106291,/wmgkFuEr8bHRAgs1HS5U46Rzo0I.jpg,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/1996,121969216,133,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fasten your seat belts,Executive Decision,FALSE,5.8,261
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5879,tt0074102,ja,愛のコリーダ,"Based on a true story set in pre-war Japan, a man and one of his servants begin a torrid affair. Their desire becomes a sexual obsession so strong that to intensify their ardor, they forsake all, even life itself.",8.932494,/ztLv3Co2uLZMV7YERWbPrTMUi03.jpg,"[{'name': 'Argos Films', 'id': 6116}, {'name': 'Oshima Productions', 'id': 13139}, {'name': 'Shibata Organisation', 'id': 14668}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",5/15/1976,0,105,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,In the Realm of the Senses,FALSE,6.5,112
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,83718,tt0111689,en,What Happened Was...,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night.",0.534606,/1uMZU6c8Uxlp2OiGQIwGmH4D9EZ.jpg,"[{'name': 'The Samuel Goldwyn Company', 'id': 8888}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/1994,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,What Happened Was...,FALSE,7,7
FALSE,,8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11971,tt0107616,en,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",8.62724,/6qlYYvDZ0Tb5h0t7sLwy4sjGIwM.jpg,"[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'American Playhouse Theatrical Films', 'id': 8827}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/7/1993,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Romance. Mischief. Seduction. Revenge. Remarkable.,Much Ado About Nothing,FALSE,7.2,194
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2625,tt0107611,en,Mr. Jones,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",6.579753,/yeSnOxbdYqHexjZMG91Ep4MAbr8.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Rastar Films', 'id': 1177}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/8/1993,0,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everything That Makes Him Dangerous Makes Her Love Him More,Mr. Jones,FALSE,5.9,35
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,31911,tt0107613,en,Mr. Wonderful,Electrician Gus gets the chance to fulfill a childhood dream by buying an old bowling-alley with some of his friends.,13.011091,/8TvSzxbrDvO3vtOC9G0wrBmwqG7.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Samuel Goldwyn Company', 'id': 8888}, {'name': 'Night Life Inc.', 'id': 16827}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/15/1993,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes love is a stranger. And sometimes it's someone you've known all your life.,Mr. Wonderful,FALSE,5.5,11
FALSE,,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,788,tt0107614,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",11.16553,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Wolf', 'id': 10230}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/24/1993,441286195,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,Mrs. Doubtfire,FALSE,7,1638
